Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,O2
3.278209287626079882e-01,-8.496410351358846924e+00,1.246200866423514686e+00,5.714117166842468620e+00,-6.826454504373479892e+00,-3.078275602515103238e+00,7.060418260200622242e+00,-6.425009722127412282e+00,6.536242933837659308e+00,6.211541566725163221e+00,3.958603044497526202e+00,-2.072041515325117800e+01,7.428519481633394150e+00,4.007419658103173465e-01,-1.004359300707819003e+01,2.053739608588626808e+01,-5.633939327366377370e+00,1.479220681806364901e+01,7.019998222388853293e+00
-1.216560149381127864e+01,1.154732102545162853e+01,-7.080915503412361645e+00,4.390292762940552151e+00,-5.324563585475138305e-01,-3.478548245944118378e+00,-2.621564419768985132e+01,3.778670762459913623e-01,-9.250079915182621293e-02,-1.170963328080226695e+01,5.069840958964324962e+00,-1.871065499732418402e+01,1.226774253385971036e+01,8.971435438052483002e-02,-1.063647731135709584e+01,5.766192211759632258e+00,-7.138800416185498321e+00,1.330763486087382219e+01,-1.109542281806848552e+00
-6.711402773965811974e+00,5.879179459136220309e+00,-3.010913218376905398e+00,-1.668622502165216659e+01,-2.666389139319930823e+00,4.401282157537574347e-01,-1.953878351778044831e+01,2.139379710317644179e+00,1.436076823971212235e+01,-1.512767780272619333e+01,4.212979152611049827e+00,-3.255293619963904650e+00,5.201103260682297780e+00,7.562666630972159076e+00,2.346300032426901438e+01,6.041494019461339349e+00,1.278485007890838254e+01,3.079121999385493069e+01,1.777335938110321933e+01
3.120094715512438999e+00,1.149203137670543029e+01,8.963707490168743020e-01,-9.051211921136188110e+00,9.200929338490335674e-01,-2.478898899801613265e+00,1.784215114972158034e+01,1.126669339912470136e+01,-5.469360243991493675e+00,3.505158754382299069e+00,-2.390988046238380349e+00,-6.475721017964590764e+00,9.485408002743762168e+00,2.122778424033212019e+01,1.605268887524008647e+01,8.929210638125953281e+00,6.921982266532673123e+00,3.144865698786748354e+01,2.789659678341300975e+01
1.155312036106696283e+01,1.559727132501290292e+01,1.776766077622006668e+00,-3.958534361886095532e+00,-1.374837241664001120e+01,1.654092607619403577e+00,7.738737025263796809e+00,-2.073341981550695223e+01,-4.148949527678403193e+00,6.531203835032408644e-01,8.577238932283302475e+00,-6.755097537468138791e-01,-2.861639513531115120e-01,2.236992470118246956e+01,-1.011211594925453916e+01,1.728287715949094761e+01,1.556737329371381939e+01,2.962430910114539273e+01,1.935812294518395760e+01
6.087614722244398813e+00,-7.728387071397648356e+00,4.387624835213207675e+00,-8.608270507861858434e+00,-1.151469301723929561e+01,-4.860713367429049248e-01,3.536418510067086185e+00,-1.075975681163869185e-01,-6.591696078228235223e+00,1.403402723174103084e+00,9.108189097972536175e+00,4.376259183502606565e-01,-6.242098353178171521e+00,1.214650958466940267e+01,-3.314704486541792061e+00,2.032982349044188908e+01,1.276744494078103465e+01,2.678511191297832994e+01,2.535329215953323612e+01
-2.291289508598100255e+01,1.498971662440871988e+01,-1.404607682314930849e-02,1.466968497977134156e+01,7.755936926674769083e+00,8.196940864269009808e+00,-1.242289824837581236e+01,4.608107368431039852e+00,2.455569983053166094e+00,1.690907876053212178e+01,-3.320571744352673882e+00,1.521179452015724110e+01,-1.487481265101106054e+01,1.918799441595581357e+01,-3.882472344496592065e+00,1.344140232968976356e+01,-1.029046605133950631e+00,2.828783153582153531e+01,3.563067094938023871e+01
3.043667290302598083e+00,-1.465505656178901539e+01,-1.377162416608716100e+01,6.344759382673830217e+00,-8.333446735086816659e+00,1.584738194077696072e+01,-4.149880279060159438e+00,-2.807996754981026299e+01,-2.686133194150184256e+00,9.175900743912416502e+00,-7.815939536988599556e+00,-3.683364827291886190e+00,-1.377289909777316090e+01,2.338578206273315985e+01,-1.750965228163088483e+01,3.096143948570622584e+01,-2.425241271912036645e+00,7.350789315697850768e+00,9.472138752459201783e+00
7.203357323257792988e-01,7.461003345449032764e+00,-3.402676709016609014e+00,-1.109725405796599418e+01,-6.761820213704532456e+00,-1.513432678453603131e-01,5.696521175119931613e+00,4.535488902961466451e+00,8.722934068470472369e+00,-1.842270237353574647e+00,2.760997932228372420e+00,5.985664611245477218e+00,-1.249156346206175217e+00,2.639338308987245441e+01,-1.137180549798297413e+00,-1.158193825087955098e+01,1.369296075994672179e+00,3.253657924288984038e+00,2.323006445131867892e+01
4.138902853726930786e+00,-4.933377145999715552e+00,6.066583748408585386e+00,-2.143357577945048220e+00,9.503572663339595605e-01,-6.216131222906652098e+00,-1.383081938694628121e+01,2.730082603496777338e+01,-3.475234727542282798e+00,-7.361589632812155948e+00,2.120195365809901755e+00,-4.804606874662290750e+00,1.299657531269535404e+01,1.466437100410137440e+01,6.710626543127117039e+00,2.046401018963327800e+01,-6.733022503343428777e-01,2.106711996799566577e+01,-3.311431690554086149e+00
1.616209681651207575e+01,-9.303001426393164408e+00,-6.698828063790008613e+00,1.130392137050328216e+01,-9.311872114942111978e+00,-1.436841302111109719e+01,-7.052540212474160519e+00,7.733617321919838083e+00,-1.657837011621881684e+00,6.449154336063068094e+00,-1.601924099188625661e+01,3.792531991504136446e+00,-9.404452208949688696e+00,1.658294937125471336e+01,7.835019593377114955e-01,6.386642594755810975e+00,6.346730367650517124e+00,1.083087149675685978e+01,-2.745990493707235913e+00
-2.063238276804742810e+01,6.144698673044425519e+00,6.727812796983775989e+00,-6.462393913883484053e+00,1.106329927580759964e+01,6.463483247356055728e+00,3.754006983482811588e+00,3.078850925390800963e+00,2.528538783954339397e+00,4.624378852154879205e+00,2.307194457421792855e+00,-4.244006044479360362e+00,3.074869044102650051e+01,4.090459444853848048e+00,-2.532105734199820990e+00,1.951353800823783047e+01,4.552397596516486900e+00,1.022891632243881688e+01,2.065023598668465965e+01
-5.911034251911056359e+00,9.449515251692131912e+00,3.171813295781028552e-01,8.515838543442576736e+00,-1.256830126523980873e+01,-9.024944543579517031e+00,5.897425551455385495e+00,-2.736003472497496425e+00,-7.774677354274871277e+00,-2.151809045674504262e+00,-8.010537883716997598e+00,-1.326772292536451303e+01,-1.745022542645030095e+00,-1.969362350431653752e+00,-3.910161955056623562e+00,-4.063809603688706140e+00,1.111356215392159541e+01,-6.906909999614923912e+00,-9.782858760882623628e+00
5.909063227933546436e+00,9.152683866465448403e+00,-2.177401567664898341e+00,1.383179690560655217e+01,1.523989085220135709e-02,2.347546789780292897e+01,-5.230485322026803274e+00,2.327916965957324447e+00,1.069510728949169298e+01,-2.735863644726552835e+01,-1.915679091647290377e+01,-6.243240910337819471e+00,-1.002676780694002545e+01,-3.419170673822537587e+00,-4.101617787115559466e+00,-1.009712233432999007e+01,-7.835526812163585042e+00,-1.558504257034437934e+01,-6.402433570039677058e+00
-1.581594399453942579e+01,2.148598888947920393e+00,1.194143892539592500e+01,1.216140964646566580e+01,-7.485850299949548869e+00,2.779173305966406105e+01,9.822678803511847079e+00,1.537131503864262605e+01,7.389660997039813495e+00,-9.584590333476739943e+00,3.939755956572761786e+00,3.696944161224986036e+00,-5.500917090202843696e+00,-2.581058089440801595e+01,2.019547669913325905e+00,-3.223743567505325647e+00,3.992684610009951562e+00,-1.868196233170585785e+01,-2.866504282064155973e+01
1.475949048053509038e+01,1.319573013292390629e+00,-1.738131444384281465e+01,1.804041445838291846e+00,1.561874954713705632e+00,-2.130292656416170161e+00,9.497774401635318497e+00,-3.467439614122179492e+00,7.063625765453465988e+00,8.473388251208271882e+00,-1.207930244295216760e+01,-1.169689515743557529e+01,-7.192953291714937469e-01,3.445103602149305333e-01,1.439566572920344001e+01,-2.913499224556151646e+01,-4.601319020457774300e+00,-2.646188640149730276e+01,-2.143942703429490138e+01
3.683566127006584257e+00,5.268665856999025010e+00,-6.753208982646494718e+00,1.251024997315289511e+01,-4.974643637240213856e+00,-1.665001338603584458e+01,-1.792753295157630333e+01,1.193578480937231134e+01,-9.670769997264240914e+00,-1.292241139838725772e+01,1.290054581323945726e+01,6.832744120794160825e-01,1.366705473794709746e+01,-2.127295632674972836e+01,-3.643477865440147401e+00,-2.272212286302168494e+01,9.807370391422319145e+00,-1.144067716391340461e+01,-1.800331162299554322e+01
8.465839858434041076e+00,3.037640755171910456e+00,1.232428709678775824e+01,-5.222380165853108380e+00,-2.365186515109181375e-01,6.537840261344292081e+00,1.637965953780640760e+01,4.641240118427313099e+00,1.599204820620237477e+01,5.790916636109009197e+00,7.855439771462406462e+00,3.102600537078421095e+00,1.160771143534178540e+00,-2.513081959147302058e+01,-7.587921742163059591e+00,-1.562565820387049698e+01,-2.012947098802749224e+01,-1.713598939341691718e+01,-1.717545864396404198e+01
-5.709436615217946098e+00,5.413558395859803696e+00,1.830049163153534408e+01,2.485881337946096181e+01,1.221280915805851386e+01,2.098789511014760123e+01,1.166415763231233527e+01,1.626589933729628967e+01,-1.797984597459251077e+01,4.436773629664038765e+00,2.470691899195613050e+00,3.263963129863405310e+00,-1.242586636100006281e+01,-2.250887817862782825e+01,-9.040273338124297453e+00,-2.353847541296805446e+01,6.601043098686245614e+00,-1.945001354136796934e+01,-1.944521236945251630e+01
8.137636899662105350e+00,2.039994611107142752e+00,2.285992484671700353e+01,2.408495414345388053e+00,-6.874464477480405122e+00,-1.312275742303881287e+01,2.065687119209159039e+00,1.089049241039547766e+01,7.942105930681275794e+00,-9.910430988524872475e+00,1.391939983237599066e+01,7.295994297463879619e+00,1.759503457030079687e+01,-1.285819052136552898e+01,1.884224404872067637e+01,-1.311911952008918902e+01,-1.023368838514346990e+01,-1.001329245053814709e+01,-2.617378731627938393e+01
1.068471555989038535e+01,8.427838245063638212e+00,5.035553033830386660e-01,1.146794162109895687e+01,-6.957703825869478997e+00,1.898052235532924570e+01,-1.372996804123354453e+00,1.895372420896211940e+00,1.941126971947639390e+00,8.998962612651343562e+00,9.648411670339104518e+00,2.022676473415528875e+01,-6.143876113880513579e+00,-1.788894570297327746e+01,1.858177971132841222e+01,-2.836301187337417673e+01,-6.101282524353263126e-01,-2.969791130625625541e+01,-1.386355875055681963e+01
2.328780201371683845e+00,-1.627207806550427804e+01,4.578973796155429987e+00,-3.620088590151139929e+00,-3.159008910559776506e+00,-1.849002785652210790e+01,7.893432031148903683e+00,1.250654643316349901e+00,7.219911710288783979e+00,-7.951001740425839293e-01,-8.928841936240202060e+00,-1.284874771437168661e+01,-8.118017708568306290e+00,-1.215203065574347008e+01,-3.904332024999944140e-01,-2.483945526068876575e+01,1.570344767342149339e+00,-3.147346992452958858e+01,-1.617788693186881943e+01
2.344008926986959729e+00,-1.312734750863862487e+00,8.174278272356669817e+00,4.994145332514919211e+00,1.474019380783673050e+01,-1.454201065797425230e+01,5.337188242811225614e+00,-3.132720061338419626e+00,-1.604360173629178155e+00,-1.484495819114729942e+00,1.013231769702273333e+01,-3.914192549772469221e+00,4.689109416533404406e+00,-1.300022631360886649e+01,1.218884563108837860e+00,-6.567860772721498819e+00,-7.633753654177544590e+00,-1.615632716820120862e+01,-3.029307343159109323e+01
2.703432392817259000e+00,-1.383846493845586245e+01,1.275075272158284179e+01,5.434634806613749092e+00,-8.974268279240716906e-01,3.089636352426564425e+00,-2.715526851082933568e+00,9.769197783447131300e+00,1.396684102461936972e+00,-1.149581430599069165e+01,-6.840603287828764145e+00,-6.860421872507695973e-01,9.958752193973939626e+00,-1.923258326988429090e+01,-2.457357851285668193e+00,-1.664843461235378541e+01,-4.820973669199911882e+00,-4.328230784824963706e+00,-1.082448356295988390e+01
-8.633452647393816903e+00,2.767020176048847091e+00,3.130919346747612853e+00,-9.288336742650173505e+00,1.234202609395989114e+01,1.016708641158832016e+01,1.606270993668434599e+01,-5.902091461831887820e+00,7.550992580515304198e+00,1.297603563624112155e+01,9.195844142810223332e+00,-5.153918113157722303e+00,9.659715426629292168e+00,-2.840787524465177682e+01,-1.111229603588860471e+01,-9.733217994531104367e+00,2.631565628109361121e+00,-9.405719899386035365e+00,-1.267625513331761589e+01
-1.475286802403529274e+00,1.641930175853697804e+01,9.261489234460668740e+00,-9.584433699117578698e+00,-1.769114225816663222e+00,-6.643941452728566732e-01,-2.104701647034187673e+01,1.137462153841518830e+00,5.453778861173766979e-01,-1.192145258734296398e+01,-4.196287374074711529e+00,1.158109640292118314e+01,-1.747634467003969050e+01,1.196346454479151511e+01,-2.109069519900302891e-01,3.421113350739399817e+00,-2.402451415776793997e+00,-7.152174815363574467e+00,-6.997860501832963820e+00
-1.525225324523588055e+00,-4.740847819469685476e+00,4.597738004445219850e+00,-2.045025564225421810e+00,1.189637023287091644e+01,4.494194634168342972e+00,-6.648926822518463453e+00,-1.934176707703479936e+00,2.711741649490765571e+00,-1.203520704944719810e+01,-1.260883085006989113e+01,1.233676608545502695e+01,1.627328013705747978e+01,1.965769616847618906e+01,-1.465908670405265468e+01,1.418610788350935792e+01,3.165168160996663538e+00,1.299825319657373690e+00,9.419270076140916714e+00
3.833938643534951840e+00,1.272520302972152573e+00,5.222239419083764211e+00,1.105332543845990934e+01,4.073915553283677937e+00,1.104412790622376050e+01,4.477784830300025831e+00,-1.341224910687930993e+01,3.036951164368055789e+00,1.415152345317857607e+00,4.266680149497878993e+00,2.227711382786870686e+01,-1.048642774082754059e+01,2.911430082518835061e+00,-8.047328572761140109e+00,2.419275929836302907e+01,9.758536147169030173e+00,2.310860846458420070e+01,5.271722807008280220e+00
9.998242469102946117e+00,7.564867149216389031e+00,-9.183692369000798550e+00,-1.831427643845018594e+01,5.545664432075987804e+00,1.220185738436706657e+01,-5.210399978427434631e-01,2.204083074567767753e+00,2.250125364197943156e+01,-9.803446386953943659e+00,-4.816524070728085860e+00,-1.517368158260763211e+00,6.342085078116025620e+00,6.155839668945827903e+00,-4.935152639760435278e+00,1.884141108582584678e+01,-2.010404117193285156e+00,2.520823281380395642e+01,2.460854467248182686e+01
-1.058536081978409449e+01,-2.067722931766524752e+01,-3.292137193762239900e+00,-3.628492196926960567e+00,-1.435768148489164275e+01,-6.222998117410786456e+00,6.995904419796940665e+00,-1.525341327737867303e+01,-1.541469610496169551e+01,2.067985739198987361e+01,1.080321676903709793e+01,-1.159454441636311373e+01,4.606114940143485548e+00,1.089256482106027235e+01,1.072366556724654529e+01,2.812340975155414569e+01,9.589403246909133927e+00,3.664423673955076310e+01,2.906927909340759797e+01
-1.250090303195776409e+00,-5.221104821441877597e+00,-5.227691980778195635e+00,1.309872622866183178e+01,-1.584147490417606541e+01,-8.634552096857682102e+00,-1.394639987059143138e+01,-4.482031439091810121e+00,1.352523710958943859e+01,-9.880291435376229003e+00,1.306521971119176939e+01,-2.394008584290380437e+00,6.017294733834605225e+00,1.810767675415965883e+01,6.562314262297077594e-01,3.966943968921032138e+01,-9.988648713496464993e+00,3.893442197882791334e+01,-6.818643425852156659e-01
1.481455547658973337e+01,3.645156592728502343e+00,-1.188895453578521710e+01,-1.232129393437685394e+01,1.070201512028200419e+01,1.053575995665713450e+01,-2.544422835252076354e+00,6.671423518778608397e+00,5.089069217334030171e+00,7.931763987329211396e+00,-1.727620005893730237e+01,-9.764352689556286435e+00,-2.163679004862701927e+00,1.542436578699369498e+01,-9.772697820601523588e+00,3.447836160914766168e+01,2.101517413493076347e+01,2.795476693159871928e+01,3.504800378783077264e+01
-7.435882288125642781e+00,-2.896994725657275183e+01,-1.651605224210915779e+01,1.253900663255749848e+01,1.057771414015304856e+01,4.542137161956711466e+00,1.150368415811643885e+01,1.689061710187131471e+00,3.847620301380303420e+00,1.642946510208652455e+01,-4.568437116820771651e-03,8.211117648526705892e+00,1.155594122761959497e+01,2.468517554160264282e+01,1.094676200404482991e+01,2.174075967709367774e+01,-1.290229097592657048e+01,5.000370676139444193e+00,2.359685197172178661e+01
-8.222500172903203008e+00,-9.768084930749715511e+00,-4.236274985921485658e+00,-1.127792976567672234e+01,2.421455237933929538e+01,5.887331075604854469e+00,-1.493706609426049425e+01,1.529522073012175465e+00,-1.215671072660575547e+01,7.156723177714749973e+00,6.503854942061695787e+00,7.455316499653140916e+00,3.258244346051288320e-01,2.253691507005542149e+01,-1.252988185557583067e+00,2.600860759216397255e+01,-7.495084663998627938e+00,2.413290473326799912e+01,2.602344399310163325e+01
2.023061918311936047e+00,1.100857973381289412e+01,-2.638823264362596621e+00,-9.165416140844007131e+00,-1.485953011476204644e+01,-6.611837000386143082e+00,-2.404679897231368102e+00,-8.647167719244965411e+00,1.208854473344864111e+01,-7.552403106610761085e+00,1.252110182772840918e+00,7.629166386221230667e+00,1.401934150828793157e+01,1.756471461671933554e+01,-9.938058869466878775e+00,3.602778551633296900e+01,1.108551767365204910e+01,1.849753238811517164e+01,2.733588725567398114e+01
